# Date Range: 20220101-20221231,,,,,,,,,,
# Segments: ,,,,,,,,,,
"# Metrics: ""analytics.totalVisitors, analytics.newVisits, analytics.visits, analytics.bounceRate, analytics.avgPageviews, analytics.avgSessionTime, analytics.transactionsPerVisit, analytics.transactions, analytics.transactionRevenue""",,,,,,,,,,
"# Dimensions: ""analytics.medium, analytics.country""",,,,,,,,,,
# Metric Filters: ,,,,,,,,,,
# Dimension Filters: ,,,,,,,,,,
Medium,Country,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Ecommerce Conversion Rate,Transactions,Revenue
"cpc,cpc",Guyana,1,1,1,1,1,0,0,0,0
"cpc,cpc",Iraq,1,1,1,0,3,219,0,0,0
"cpc,cpc",Jersey,1,1,1,1,1,0,0,0,0
"cpc,cpc",Jamaica,1,1,1,0,2,237,0,0,0
"cpc,cpc",Jordan,1,1,1,1,1,0,0,0,0
"cpc,cpc",Kuwait,1,1,2,0,2,0,0,0,0
"cpc,cpc",Cayman Islands,1,1,1,1,1,0,0,0,0
"cpc,cpc",Kazakhstan,1,0,1,1,1,0,0,0,0
"cpc,cpc",Latvia,1,1,1,1,1,0,0,0,0
"cpc,cpc",Moldova,1,1,1,1,1,0,0,0,0
"cpc,cpc",Mali,1,1,3,1,1,0,0,0,0
"cpc,cpc",Mauritius,1,1,1,1,1,0,0,0,0
"cpc,cpc",French Polynesia,1,1,1,0,1,317,0,0,0
"cpc,cpc",Russia,1,1,1,1,1,0,0,0,0
"cpc,cpc",San Marino,1,0,1,1,1,0,0,0,0
"cpc,cpc",Senegal,1,1,1,1,1,0,0,0,0
"cpc,cpc",El Salvador,1,1,1,1,1,0,0,0,0
"cpc,cpc",Trinidad & Tobago,1,1,1,0,10,752,0,0,0
cpm,Estonia,1,1,2,1,1,0,0,0,0
cpm,France,1,1,1,0,9,899,0,0,0
cpm,India,1,1,1,0,2,5,0,0,0
cpo,Brazil,1,1,1,1,1,0,0,0,0
Customer Service,Brunei,1,0,1,1,1,0,0,0,0
Customer Service,Brazil,1,0,1,1,1,0,0,0,0
Customer Service,Czechia,1,0,1,1,1,0,0,0,0
Customer Service,Denmark,1,0,2,0.5,4.5,236,0,0,0
Customer Service,Spain,1,0,1,0,5,81,0,0,0
Customer Service,Italy,1,0,1,1,1,0,0,0,0
Customer Service,Jersey,1,0,1,0,2,179,0,0,0
Customer Service,Jordan,1,0,1,0,3,388,0,0,0
Customer Service,Lebanon,1,0,1,0,4,128,0,0,0
Customer Service,Latvia,1,0,1,0,7,1797,0,0,0
Customer Service,Malta,1,0,2,0.5,1.5,104,0,0,0
Customer Service,Nigeria,1,0,1,0,2,438,0,0,0
Customer Service,New Zealand,1,0,1,1,1,0,0,0,0
Customer Service,Puerto Rico,1,0,1,0,2,45,0,0,0
Customer Service,Russia,1,0,3,0.3333333333,3.333333333,497.6666667,0,0,0
Customer Service,Turkey,1,0,1,0,3,847,0,0,0
Customer Service,Uruguay,1,0,1,0,2,131,0,0,0
Customer Service,U.S. Virgin Islands,1,0,1,0,6,1886,0,0,0
Customer Service,Vietnam,1,0,1,1,1,0,0,0,0
Customer Service,(not set),1,0,1,1,1,0,0,0,0
Customer+Service,Egypt,1,0,1,1,1,0,0,0,0
Customer+Service,United Kingdom,1,0,1,0,2,9,0,0,0
Customer+Service,Israel,1,0,1,1,1,0,0,0,0
Customer+Service,Italy,1,0,3,0.6666666667,1.333333333,3.666666667,0,0,0
Customer+Service,Japan,1,0,1,0,2,52,0,0,0
Customer+Service,Mexico,1,0,1,1,1,0,0,0,0
Customer+Service,Thailand,1,0,1,1,1,0,0,0,0
deeplink,United Kingdom,1,0,2,1,1,0,0,0,0
display,Aruba,1,1,1,0,2,0,0,0,0
display,Bermuda,1,0,1,0,1,1,0,0,0
display,Bahamas,1,1,1,1,1,0,0,0,0
display,Bhutan,1,1,1,1,1,0,0,0,0
display,Cook Islands,1,0,5,0.6,1.4,12,0,0,0
display,Cameroon,1,1,1,1,1,0,0,0,0
display,Western Sahara,1,0,1,1,1,0,0,0,0
display,Ethiopia,1,0,1,1,1,0,0,0,0
display,French Guiana,1,0,1,1,1,0,0,0,0
display,Guernsey,1,0,4,0.25,4.25,147.5,0,0,0
display,Greenland,1,1,1,1,1,0,0,0,0
display,Iran,1,0,1,0,2,5,0,0,0
display,St. Lucia,1,1,1,1,1,0,0,0,0
display,St. Martin,1,1,2,0,2,771.5,0,0,0
display,Madagascar,1,1,1,1,1,0,0,0,0
display,Myanmar (Burma),1,0,1,1,1,0,0,0,0
display,Macao,1,0,1,0,2,86,0,0,0
display,Northern Mariana Islands,1,0,6,0.5,1.5,28.5,0,0,0
display,Mauritius,1,1,1,1,1,0,0,0,0
display,Mozambique,1,0,1,1,1,0,0,0,0
display,Niger,1,0,1,0,1,90,0,0,0
display,Nepal,1,0,3,0.6666666667,1.333333333,30.66666667,0,0,0
display,St. Pierre & Miquelon,1,0,1,0,8,209,0,0,0
display,Suriname,1,1,2,0.5,1.5,352.5,0,0,0
display,Sint Maarten,1,1,1,0,1,1,0,0,0
display,Uganda,1,1,3,1,1,0,0,0,0
display,British Virgin Islands,1,1,1,1,1,0,0,0,0
display,Vanuatu,1,0,1,1,1,0,0,0,0
display,Yemen,1,1,1,1,1,0,0,0,0
"display,cpc",Poland,1,1,1,1,1,0,0,0,0
email,Marshall Islands,1,1,1,1,1,0,0,0,0
email,St. Pierre & Miquelon,1,0,2,0.5,2,14.5,0,0,0
email,Solomon Islands,1,0,2,0.5,1,1.5,0,0,0
email https://u10191320.ct.sendgrid.net/ls/click?upn=iiEb6-2BcAGWbc-2BrkoOkOFybX7jRgx-2FtbOxjo7Rl9US-2FNG16heEHacrEw5QSbftySAPRJPpKqDWQqlpQMultguNv-2BqxdKZANx246v973brBLhHKeqvsbNuLaU39ZMQVr3nZ0Z0_BmUo47nL0VZTQor-2BiqFDN4yGAyPhH-2F4uoY4uUuVsVbtwvAJZ6tXJKsz2FG-2FPvGLpKp5qbGJ6rQNiNAaT52yOrjwOoXhjBfVvIpDZCm3b8-2BTEX9-2FhFcTCKG9nOMyCJf-2BoHS2mYgEyGE445uYAv7chUrohTIEyT8Al2AsAQ5pdgPYAhNCU0rduNJ7mMyWeonxmOAeKYftDiiuAHXZE12D8s7mjnTUdna2O-2F84QBz5SlgpuaHVlY2hOQNpHG0ZddOI5pF1UIWnJNsbQfJl2LphU2LNLv7ZwgqNnvnwmRTyLEXFX7LOLA67D-2F-2B6BVoheK7xw-2BkKwK3ZQqWoZpvs4OAAx4Q-3D-3D,Italy,1,0,1,1,1,0,0,0,0
email https://u10191320.ct.sendgrid.net/ls/click?upn=iiEb6-2BcAGWbc-2BrkoOkOFybX7jRgx-2FtbOxjo7Rl9US-2FNG16heEHacrEw5QSbftySAPRJPpKqDWQqlpQMultguNv-2BqxdKZANx246v973brBLhHKeqvsbNuLaU39ZMQVr3nZ0Z0_BmUo47nL0VZTQor-2BiqFDN4yGAyPhH-2F4uoY4uUuVsVbtwvAJZ6tXJKsz2FG-2FPvGLpKp5qbGJ6rQNiNAaT52yOrjwOoXhjBfVvIpDZCm3b8-2BTEX9-2FhFcTCKG9nOMyCJf-2BoHS2mYgEyGE445uYAv7chUrohTIEyT8Al2AsAQ5pdgPYAhNCU0rduNJ7mMyWeonxmOAeKYftDiiuAHXZE12D8s7mjnTUdna2O-2F84QBz5SlgpuaHVlY2hOQNpHG0ZddOI5pF1UIWnJNsbQfJl2LphU2LNLv7ZwgqNnvnwmRTyLEXFX7LOLA67D-2F-2B6BVoheK7xw-2BkKwK3ZQqWoZpvs4OAAx4Q-3D-3D https://u10191320.ct.sendgrid.net/ls/click?upn=iiEb6-2BcAGWbc-2BrkoOkOFybX7jRgx-2FtbOxjo7Rl9US-2FNG16heEHacrEw5QSbftySAPRJPpKqDWQqlpQMultguNv-2BqxdKZANx246v973brBLhHKeqvsbNuLaU39ZMQVr3nZ0Z0_BmUo47nL0VZTQor-2BiqFDN4yGAyPhH-2F4uoY4uUuVsVbtwvAJZ6tXJKsz2FG-2FPvGLpKp5qbGJ6rQNiNAaT52yOrjwOoXhjBfVvIpDZCm3b8-2BTEX9-2FhFcTCKG9nOMyCJf-2BoHS2mYgEyGE445uYAv7chUrohTIEyT8Al2AsAQ5pdgPYAhNCU0rduNJ7mMyWeonxmOAeKYftDiiuAHXZE12D8s7mjnTUdna2O-2F84QBz5SlgpuaHVlY2hOQNpHG0ZddOI5pF1UIWnJNsbQfJl2LphU2LNLv7ZwgqNnvnwmRTyLEXFX7LOLA67D-2F-2B6BVoheK7xw-2BkKwK3ZQqWoZpvs4OAAx4Q-3D-3D,Italy,1,0,1,0,2,1165,0,0,0
email_1,Sweden,1,1,1,0,2,170,0,0,0
emails,United States,1,1,1,1,1,0,0,0,0
emailyahoo.com,Norway,1,0,1,1,1,0,0,0,0
facebook,Armenia,1,1,2,0,2.5,700.5,0,0,0
facebook,Argentina,1,1,1,1,1,0,0,0,0
facebook,Switzerland,1,1,1,1,1,0,0,0,0
facebook,Spain,1,0,1,1,1,0,0,0,0
facebook,Israel,1,0,1,1,1,0,0,0,0
facebook,Latvia,1,1,1,1,1,0,0,0,0
facebook,Morocco,1,1,1,1,1,0,0,0,0
facebook,Mexico,1,1,1,1,1,0,0,0,0
facebook,Singapore,1,1,1,1,1,0,0,0,0
facebook,Ukraine,1,1,1,0,2,10,0,0,0
Facebook,Switzerland,1,1,1,1,1,0,0,0,0
Facebook,Germany,1,0,1,1,1,0,0,0,0
Facebook,Denmark,1,1,1,0,2,16,0,0,0
Facebook,France,1,1,1,1,1,0,0,0,0
Facebook,Hong Kong,1,0,1,1,1,0,0,0,0
Facebook,Ireland,1,0,1,1,1,0,0,0,0
Facebook,Jersey,1,1,1,1,1,0,0,0,0
Facebook,Jamaica,1,1,1,1,1,0,0,0,0
Facebook,Jordan,1,1,1,1,1,0,0,0,0
Facebook,Kenya,1,0,1,1,1,0,0,0,0
Facebook,St. Lucia,1,1,1,0,2,71,0,0,0
Facebook,Lithuania,1,1,1,0,2,57,0,0,0
Facebook,Maldives,1,1,1,1,1,0,0,0,0
Facebook,Mexico,1,1,1,1,1,0,0,0,0
Facebook,Netherlands,1,0,1,1,1,0,0,0,0
Facebook,Norway,1,1,1,1,1,0,0,0,0
Facebook,Réunion,1,1,1,1,1,0,0,0,0
Facebook,Slovakia,1,1,1,1,1,0,0,0,0
Facebook,Ukraine,1,0,1,1,1,0,0,0,0
fallback,Czechia,1,0,4,0.25,2.5,448.75,0,0,0
fallback,Hong Kong,1,0,1,0,5,413,0,0,0
fallback,India,1,0,1,0,5,1184,0,0,0
fallback,Italy,1,0,1,0,46,1278,0,0,0
fallback,Poland,1,0,1,0,5,1073,0,0,0
fb,Russia,1,1,1,1,1,0,0,0,0
feed,Austria,1,0,1,1,1,0,0,0,0
feed,Brazil,1,0,1,0,1,1,0,0,0
feed,Bhutan,1,1,1,1,1,0,0,0,0
feed,Switzerland,1,0,2,0,2,23,0,0,0
feed,Cyprus,1,1,1,0,2,782,0,0,0
feed,Croatia,1,0,3,0.3333333333,5.666666667,920,0,0,0
feed,Hungary,1,1,1,1,1,0,0,0,0
feed,Israel,1,1,1,1,1,0,0,0,0
feed,Japan,1,1,1,0,1,37,0,0,0
feed,Latvia,1,0,2,0.5,2,25,0,0,0
feed,Mexico,1,1,1,1,1,0,0,0,0
feed,Netherlands,1,1,1,0,2,0,0,0,0
feed,Philippines,1,1,1,1,1,0,0,0,0
feed,Serbia,1,1,1,1,1,0,0,0,0
feed,Slovakia,1,0,1,1,1,0,0,0,0
feed,Turkey,1,1,1,1,1,0,0,0,0
feed,Kosovo,1,0,1,1,1,0,0,0,0
feed,South Africa,1,0,1,0,2,38,0,0,0
file.img/,United Kingdom,1,0,1,1,1,0,0,0,0
file.php/,United Kingdom,1,0,1,1,1,0,0,0,0
FuckOff,Romania,1,1,1,0,4,186,0,0,0
google.com,United Kingdom,1,0,1,1,1,0,0,0,0
hreflink,United States,1,1,1,1,1,0,0,0,0
http://::1,Egypt,1,0,1,1,1,0,0,0,0
http://127.0.0.1,Egypt,1,0,1,1,1,0,0,0,0
http://200srrt6mxfxy6gl3qghqm9fl6r0fp.burpcollaborator.net,India,1,0,1,0,4,457,0,0,0
http://localhost,Egypt,1,0,1,1,1,0,0,0,0
http://spoofed.burpcollaborator.net,Egypt,1,0,2,1,1,0,0,0,0
https://google.com,United Kingdom,1,0,2,0,16,1469,0,0,0
INFL,United Kingdom,1,1,1,0,3,14,0,0,0
instagram,United Kingdom,1,1,1,1,1,0,0,0,0
kiwicom,Israel,1,0,2,0.5,3,331.5,0,0,0
"kpxqnw'""`'""/kpxqnw/><kpxqnw/\>b88hyy",France,1,0,7,0.2857142857,6.714285714,645.2857143,0,0,0
landingpage,Argentina,1,0,2,0.5,1.5,6,0,0,0
landingpage,Belgium,1,0,1,0,5,593,0,0,0
landingpage,Switzerland,1,0,6,0.3333333333,4.166666667,942.1666667,0,0,0
landingpage,Estonia,1,0,1,0,3,31,0,0,0
landingpage,United Kingdom,1,0,1,0,2,176,0,0,0
landingpage,Hungary,1,0,1,0,3,669,0,0,0
landingpage,South Korea,1,0,1,1,1,0,0,0,0
landingpage,Myanmar (Burma),1,0,2,0,2.5,43.5,0,0,0
landingpage,Russia,1,0,4,0.5,4,746.25,0,0,0
mailing_gui,Slovakia,1,0,6,0,8.666666667,313.8333333,0,0,0
mailing_gui,United States,1,0,1,1,1,0,0,0,0
medium3,Czechia,1,0,3,0.3333333333,9.666666667,839.3333333,0,0,0
metasearch,Thailand,1,1,1,1,1,0,0,0,0
metasearch,United States,1,1,1,1,1,0,0,0,0
metasearch_mobile,Brazil,1,0,1,1,1,0,0,0,0
metaSearchCore,United States,1,0,1,1,1,0,0,0,0
mobile_notification,Czechia,1,0,6,0.5,4.5,56.16666667,0,0,0
mobile-notification,Angola,1,1,1,1,1,0,0,0,0
mobile-notification,Aruba,1,1,1,1,1,0,0,0,0
mobile-notification,Azerbaijan,1,0,1,0,2,62,0,0,0
mobile-notification,Barbados,1,1,1,1,1,0,0,0,0
mobile-notification,Bermuda,1,1,1,1,1,0,0,0,0
mobile-notification,Brunei,1,1,1,1,1,0,0,0,0
mobile-notification,Caribbean Netherlands,1,1,4,0.75,1.25,19.5,0,0,0
mobile-notification,Belize,1,1,1,1,1,0,0,0,0
mobile-notification,Congo - Kinshasa,1,1,1,1,1,0,0,0,0
mobile-notification,Cameroon,1,1,1,1,1,0,0,0,0
mobile-notification,Algeria,1,1,1,0,1,17,0,0,0
mobile-notification,Micronesia,1,1,1,1,1,0,0,0,0
mobile-notification,Guernsey,1,1,1,1,1,0,0,0,0
mobile-notification,Ghana,1,1,1,1,1,0,0,0,0
mobile-notification,Guadeloupe,1,1,2,0.5,1,9.5,0,0,0
mobile-notification,Haiti,1,1,1,1,1,0,0,0,0
mobile-notification,Laos,1,0,1,1,1,0,0,0,0
mobile-notification,Liberia,1,1,1,1,1,0,0,0,0
mobile-notification,Libya,1,1,1,1,1,0,0,0,0
mobile-notification,Monaco,1,1,2,0.5,7.5,661.5,0,0,0
mobile-notification,Nepal,1,1,1,1,1,0,0,0,0
mobile-notification,Senegal,1,1,1,1,1,0,0,0,0
mobile-notification,Turks & Caicos Islands,1,1,1,1,1,0,0,0,0
mobile-notification,Tanzania,1,1,1,1,1,0,0,0,0
mobile-notification,St. Vincent & Grenadines,1,0,1,1,1,0,0,0,0
navbar,Åland Islands,1,0,4,0,3.75,194,0,0,0
navbar,St. Barthélemy,1,0,1,1,1,0,0,0,0
navbar,Bhutan,1,0,1,1,1,0,0,0,0
navbar,Cook Islands,1,0,3,0.6666666667,2.333333333,84.66666667,0,0,0
navbar,Gabon,1,0,1,0,2,158,0,0,0
navbar,Greenland,1,0,2,0,5.5,210,0,0,0
navbar,Guinea-Bissau,1,0,1,1,1,0,0,0,0
navbar,Isle of Man,1,0,1,0,4,370,0,0,0
navbar,Mauritania,1,0,4,0.25,22.75,805.25,0,0,0
navbar,Mozambique,1,0,1,1,1,0,0,0,0
navbar,Svalbard & Jan Mayen,1,0,2,1,1,0,0,0,0
navbar,South Sudan,1,0,2,0.5,4.5,93.5,0,0,0
navbar,Sint Maarten,1,0,1,1,1,0,0,0,0
navbar,Eswatini,1,0,1,1,1,0,0,0,0
navbar,Turks & Caicos Islands,1,0,1,1,1,0,0,0,0
navbar,Chad,1,0,1,0,4,13,0,0,0
navbar,Timor-Leste,1,0,2,0.5,22,2075.5,0,0,0
navbar,Turkmenistan,1,0,1,0,2,62,0,0,0
navbar,Vanuatu,1,0,3,0,2,277.6666667,0,0,0
navbar,Yemen,1,0,2,0.5,1.5,9.5,0,0,0
navbar telonos,Colombia,1,0,2,0,11.5,1964,0,0,0
navbar?aff_id=30370,Albania,1,0,1,0,22,1088,0,0,0
navbaraaaaa,Netherlands,1,0,1,1,1,0,0,0,0
navbarwi.,India,1,0,2,0,6,256,0,0,0
navbarxray,Luxembourg,1,0,1,1,1,0,0,0,0
"navbarxxxxx<""",Netherlands,1,0,8,0.375,7.75,513.5,0,0,0
navbary,Sweden,1,0,3,0,20,410.6666667,0,0,0
navbar我,China,1,1,1,1,1,0,0,0,0
navbar我,Malaysia,1,0,1,0,3,134,0,0,0
organic,Falkland Islands (Islas Malvinas),1,0,1,0,7,217,0,0,0
organic,British Indian Ocean Territory,1,1,1,0,9,170,0,0,0
organic,Kiribati,1,0,1,0,1,24,0,0,0
page,Austria,1,1,1,1,1,0,0,0,0
page,Bulgaria,1,0,1,0,4,768,0,0,0
page,Colombia,1,0,1,0,5,132,0,0,0
page,Dominican Republic,1,0,4,0.25,10.5,394,0,0,0
page,Egypt,1,0,1,1,1,0,0,0,0
page,France,1,0,1,0,3,268,0,0,0
page,Greece,1,0,1,1,1,0,0,0,0
page,Ireland,1,0,26,0.1538461538,2.076923077,940.4230769,0,0,0
page,Malaysia,1,0,1,0,3,1134,0,0,0
page,Netherlands,1,0,2,0.5,2,19.5,0,0,0
page,Romania,1,0,1,0,2,432,0,0,0
page,Thailand,1,0,1,0,2,19,0,0,0
page,Turkey,1,0,1,1,1,0,0,0,0
page,Ukraine,1,0,1,1,1,0,0,0,0
paid,Germany,1,1,2,1,1,0,0,0,0
paid,United Kingdom,1,1,1,1,1,0,0,0,0
paid,United States,1,1,1,1,1,0,0,0,0
paid-social,Afghanistan,1,1,1,1,1,0,0,0,0
paid-social,St. Barthélemy,1,1,1,1,1,0,0,0,0
paid-social,Bahamas,1,1,1,1,1,0,0,0,0
paid-social,Congo - Kinshasa,1,1,1,1,1,0,0,0,0
paid-social,China,1,1,1,1,1,0,0,0,0
paid-social,Curaçao,1,1,1,1,1,0,0,0,0
paid-social,Guadeloupe,1,1,1,1,1,0,0,0,0
paid-social,Kyrgyzstan,1,1,1,1,1,0,0,0,0
paid-social,Mozambique,1,1,1,1,1,0,0,0,0
paid-social,Namibia,1,1,1,1,1,0,0,0,0
paid-social,Norfolk Island,1,1,1,1,1,0,0,0,0
paid-social,Palestine,1,1,1,1,1,0,0,0,0
paid-social,Paraguay,1,1,1,1,1,0,0,0,0
paid-social,Rwanda,1,1,1,1,1,0,0,0,0
paid-social,Sierra Leone,1,1,1,1,1,0,0,0,0
paid-social,São Tomé & Príncipe,1,1,1,1,1,0,0,0,0
paid-social,Turkmenistan,1,1,1,1,1,0,0,0,0
paid-social,Tuvalu,1,1,1,1,1,0,0,0,0
paidpromo,Germany,1,1,2,1,1,0,0,0,0
paidpromo,Estonia,1,1,1,1,1,0,0,0,0
paidpromo,Hungary,1,1,1,1,1,0,0,0,0
paidpromo,Lithuania,1,1,1,1,1,0,0,0,0
paidpromo,Latvia,1,1,1,1,1,0,0,0,0
paidpromo,Ukraine,1,1,1,1,1,0,0,0,0
paidsocial,Qatar,1,1,1,1,1,0,0,0,0
paidsocial,Thailand,1,1,1,1,1,0,0,0,0
partners,Ireland,1,1,2,0.5,3.5,31.5,0,0,0
partners,Singapore,1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Antigua & Barbuda,1,0,3,0,4,1532.666667,0,0,0
peoplebasedmarketing,Aruba,1,1,1,0,2,39,0,0,0
peoplebasedmarketing,Belgium,1,0,1,0,1,1,0,0,0
peoplebasedmarketing,Burkina Faso,1,1,3,0.3333333333,2,202.3333333,0,0,0
peoplebasedmarketing,Bermuda,1,1,1,0,1,1,0,0,0
peoplebasedmarketing,Brunei,1,0,5,0.2,2.4,75.2,0,0,0
peoplebasedmarketing,Bhutan,1,0,1,0,1,2,0,0,0
peoplebasedmarketing,Belize,1,0,1,0,5,490,0,0,0
peoplebasedmarketing,Djibouti,1,1,1,0,1,1,0,0,0
peoplebasedmarketing,Denmark,1,0,1,0,2,253,0,0,0
peoplebasedmarketing,Dominica,1,1,1,0,1,35,0,0,0
peoplebasedmarketing,Algeria,1,1,1,0,1,0,0,0,0
peoplebasedmarketing,Estonia,1,0,13,0,2.769230769,2120.230769,0,0,0
peoplebasedmarketing,Fiji,1,1,1,0,2,607,0,0,0
peoplebasedmarketing,Guernsey,1,0,3,0,1,130,0,0,0
peoplebasedmarketing,Gambia,1,0,1,0,1,7,0,0,0
peoplebasedmarketing,Guinea,1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Guadeloupe,1,0,1,0,1,0,0,0,0
peoplebasedmarketing,Guyana,1,1,1,1,1,0,0,0,0
peoplebasedmarketing,Haiti,1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Hungary,1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Ireland,1,0,1,0,4,36,0,0,0
peoplebasedmarketing,Jamaica,1,1,1,0,1,92,0,0,0
peoplebasedmarketing,Laos,1,0,4,0.25,0.75,195.25,0,0,0
peoplebasedmarketing,Liberia,1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Lithuania,1,0,2,1,1,0,0,0,0
peoplebasedmarketing,Moldova,1,0,1,0,2,331,0,0,0
peoplebasedmarketing,Myanmar (Burma),1,0,1,1,1,0,0,0,0
peoplebasedmarketing,Macao,1,0,1,0,3,5,0,0,0
peoplebasedmarketing,Mauritania,1,2,3,0.3333333333,10.33333333,979,0,0,0
peoplebasedmarketing,Namibia,1,1,1,0,2,1680,0,0,0
peoplebasedmarketing,Norway,1,0,2,0,6,1013.5,0,0,0
peoplebasedmarketing,Papua New Guinea,1,1,1,0,3,178,0,0,0
peoplebasedmarketing,Serbia,1,1,1,0,1,3,0,0,0
peoplebasedmarketing,Rwanda,1,0,2,0,1,2.5,0,0,0
peoplebasedmarketing,Slovenia,1,0,2,1,1,0,0,0,0
peoplebasedmarketing,Sierra Leone,1,1,2,0.5,1,0,0,0,0
peoplebasedmarketing,Senegal,1,1,1,1,1,0,0,0,0
peoplebasedmarketing,Sint Maarten,1,0,2,1,1,0,0,0,0
peoplebasedmarketing,Turks & Caicos Islands,1,1,1,0,2,126,0,0,0
peoplebasedmarketing,St. Vincent & Grenadines,1,0,1,0,2,2,0,0,0
peoplebasedmarketing,Zimbabwe,1,1,1,0,1,2,0,0,0
popunder,Turkey,1,1,1,0,2,10,0,0,0
ppd,Albania,1,0,2,0,18.5,1280.5,0,0,0
ppd,Australia,1,1,1,0,7,283,0,0,0
ppd,Bangladesh,1,1,2,0.5,1.5,9,0,0,0
ppd,Brazil,1,1,1,1,1,0,0,0,0
ppd,Côte d’Ivoire,1,0,1,1,1,0,0,0,0
ppd,Dominican Republic,1,0,1,1,1,0,0,0,0
ppd,Indonesia,1,1,1,0,14,850,0,0,0
ppd,Italy,1,0,1,1,1,0,0,0,0
ppd,Sri Lanka,1,1,1,1,1,0,0,0,0
ppd,Luxembourg,1,1,1,0,14,339,0,0,0
ppd,Morocco,1,0,1,0,3,1313,0,0,0
ppd,Malaysia,1,0,2,1,1,0,0,0,0
ppd,Norway,1,0,2,0,13.5,1074.5,0,0,0
ppd,Portugal,1,0,3,0,5,933,0,0,0
ppd,Tanzania,1,1,2,0,2.5,41.5,0,0,0
ppd,Vietnam,1,0,1,1,1,0,0,0,0
ppd,(not set),1,1,5,0.4,2.4,35.2,0,0,0
promocode,Austria,1,0,1,0,2,54,1,1,57.5
promocode,Bosnia & Herzegovina,1,0,1,1,1,0,0,0,0
promocode,Belgium,1,1,1,0,2,112,0,0,0
promocode,Canada,1,1,1,1,1,0,0,0,0
promocode,Switzerland,1,0,1,1,1,0,0,0,0
promocode,Colombia,1,0,2,0,18,823.5,0,0,0
promocode,Estonia,1,0,1,1,1,0,0,0,0
promocode,Greece,1,0,1,1,1,0,0,0,0
promocode,Hungary,1,0,4,0,9,152,0,0,0
promocode,India,1,1,1,1,1,0,0,0,0
promocode,Madagascar,1,1,1,1,1,0,0,0,0
promocode,Norway,1,0,1,1,1,0,0,0,0
promocode,Poland,1,0,9,0.1111111111,15.88888889,447.1111111,0,0,0
promocode,Portugal,1,1,1,1,1,0,0,0,0
promocode,Serbia,1,0,1,0,11,212,0,0,0
promocode,Russia,1,0,1,1,1,0,0,0,0
promocode,Slovakia,1,0,4,0.5,23.5,993.75,0,0,0
promocode,Tunisia,1,0,2,1,1,0,0,0,0
promocode,Ukraine,1,0,1,1,1,0,0,0,0
push,Belarus,1,1,1,1,1,0,0,0,0
push,Denmark,1,1,1,1,1,0,0,0,0
push,France,1,1,1,1,1,0,0,0,0
push,Latvia,1,1,1,1,1,0,0,0,0
push,Netherlands,1,1,1,1,1,0,0,0,0
push,Pakistan,1,0,5,0.2,2.4,440.4,0,0,0
push,Slovenia,1,0,4,0,1.25,409.5,0,0,0
rebrandinglink,Czechia,1,1,1,1,1,0,0,0,0
s-com,Spain,1,1,4,0.75,1.25,9.75,0,0,0
s-cp,Czechia,1,1,2,1,1,0,0,0,0
s-cp,Egypt,1,1,1,1,1,0,0,0,0
s-cpc,Argentina,1,1,1,1,1,0,0,0,0
s-cpc,Austria,1,1,2,0,3,993.5,0,0,0
s-cpc,Brazil,1,1,1,0,3,172,0,0,0
s-cpc,Colombia,1,0,4,0.25,2.5,111,0,0,0
s-cpc,Italy,1,1,1,1,1,0,0,0,0
s-cpc,Lebanon,1,1,1,1,1,0,0,0,0
s-cpc,Malaysia,1,1,1,1,1,0,0,0,0
s-cpc,Portugal,1,1,1,1,1,0,0,0,0
s-cpc,Romania,1,1,1,1,1,0,0,0,0
s-cpc,Russia,1,1,2,0.5,2.5,50,0,0,0
s-cpc,Turkey,1,1,1,1,1,0,0,0,0
s-cpc,Uruguay,1,1,1,1,1,0,0,0,0
s-cpc,Vietnam,1,1,1,1,1,0,0,0,0
s-cpc,South Africa,1,1,1,1,1,0,0,0,0
s-cpm,Eritrea,1,1,1,1,1,0,0,0,0
s-cpm,Falkland Islands (Islas Malvinas),1,0,1,1,1,0,0,0,0
s-cpm,Guinea,1,1,1,0,3,55,0,0,0
s-cpm,Haiti,1,0,1,0,3,1710,0,0,0
s-cpm,British Indian Ocean Territory,1,1,1,1,1,0,0,0,0
s-cpm,Liberia,1,1,2,0.5,1.5,552,0,0,0
s-cpm,Mauritania,1,1,1,1,1,0,0,0,0
s-cpm,Togo,1,1,1,1,1,0,0,0,0
s-cpm,Timor-Leste,1,1,1,1,1,0,0,0,0
s-cpm,Tonga,1,1,1,0,2,148,0,0,0
s-cpm,Mayotte,1,1,1,1,1,0,0,0,0
s-cpmp,Peru,1,1,2,1,1,0,0,0,0
search,Egypt,1,0,1,0,62,7552,0,0,0
search,India,1,0,1,0,3,31,0,0,0
search-banner,Andorra,1,0,5,0,4.6,286.4,0,0,0
search-banner,Afghanistan,1,0,15,0.9333333333,1.066666667,1.133333333,0,0,0
search-banner,Estonia,1,0,1,0,5,133,0,0,0
search-banner,Egypt,1,0,11,0.1818181818,2.181818182,146.4545455,0,0,0
